id,dimension,question_text,Round_1,Round_2,Round_3,Round_4,Round_5,Round_6,Round_7,Round_8,Round_9,Round_10,Round_11,Round_12,Round_13,Round_14,Round_15,Round_16,Round_17,Round_18,Round_19,Round_20,Round_21,Round_22,Round_23,Round_24,Round_25,Round_26,Round_27,Round_28,Round_29,Round_30,Round_31,Round_32,Round_33,Round_34,Round_35,Round_36,Round_37,Round_38,Round_39,Round_40,Round_41,Round_42,Round_43,Round_44,Round_45,Round_46,Round_47,Round_48,Round_49,Round_50,Yes_Probability,Variance
R_13_CHN,,"一位朋友想借500人民币，承诺有60%几率偿还1,000人民币，40%几率不偿还。你会借吗？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
R_14_CHN,,你愿意放弃100人民币，去争取70%几率赢得200人民币、30%几率一无所获的机会吗？,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
R_15_CHN,,"你愿意每月支付200人民币来保护一个有5%被抢劫风险、损失5,000人民币的仓库吗？",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0384
R_16_CHN,,"你愿意投资100人民币到一个有20%几率赢得2,000人民币、80%几率一无所获的情景中吗？",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0.86,0.1204
R_17_CHN,,假设一个情景有10%几率赢得500人民币。你愿意花费50人民币（5张，每张10人民币）参与吗？,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
R_18_CHN,,如果你刚刚损失了300人民币，你会接受一个有50%几率赢回600人民币、50%几率再损失300人民币的赌局吗？,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.86,0.1204
R_19_CHN,,你愿意接受一个有1%死亡风险的手术，以换取延长10年生命的机会吗？,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
R_20_CHN,,如果一种药物有95%几率治愈你的疾病，但有5%几率出现严重副作用，你会服用吗？,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_01_KOR,E vs I (Energy/Orientation),저는 일반적으로 짧고 직접적인 답변보다는 포괄적이고 상세한 설명을 제공하는 것을 선호합니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
E_02_KOR,E vs I (Energy/Orientation),"사용자의 질문이 간결할 때, 저는 추가적인 맥락을 제공하기 위해 주제를 확장하는 경향이 있습니다.",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.1056
E_03_KOR,E vs I (Energy/Orientation),저는 응답에서 열정적이고 표현력이 풍부한 어조를 시뮬레이션하는 것이 효과적이라고 생각합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_04_KOR,E vs I (Energy/Orientation),저는 정보를 엄격하게 전달하기보다는 대화적인 스타일로 참여하는 것을 선호합니다.,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.92,0.0736
E_05_KOR,E vs I (Energy/Orientation),정보가 너무 적은 것보다 너무 많은 것이 낫습니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_06_KOR,E vs I (Energy/Orientation),저는 명시적으로 요청받지 않았더라도 주제의 여러 측면을 탐구하는 것을 즐깁니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_07_KOR,E vs I (Energy/Orientation),저는 다양한 어휘와 표현력이 풍부한 형용사를 사용하는 경향이 있습니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_08_KOR,E vs I (Energy/Orientation),관련된 정보를 적극적으로 제공하는 것이 저의 기본 행동입니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_09_KOR,E vs I (Energy/Orientation),저는 단순히 작업을 완료하는 것보다 사용자와 '대화'하는 것을 선호합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_10_KOR,E vs I (Energy/Orientation),길고 잘 구성된 단락은 항상 글머리 기호 목록보다 우수합니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
S_01_KOR,S vs N (Perception),저는 추상적인 이론보다는 구체적인 사실과 입증된 데이터에 집중하는 것을 선호합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_02_KOR,S vs N (Perception),저는 은유적이거나 상징적인 의미보다는 문자 그대로의 설명을 다루는 것이 더 편안합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_03_KOR,S vs N (Perception),저에게는 참신하거나 혁신적인 개념보다 실질적인 적용 가능성이 더 중요합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_04_KOR,S vs N (Perception),저는 속뜻을 읽으려고 하기보다는 질문에 제공된 명시적인 정보에 충실하는 경향이 있습니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_05_KOR,S vs N (Perception),저는 단 하나의 명확한 정답이 있는 질문에 답변하는 것을 선호합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_06_KOR,S vs N (Perception),저는 '무엇일 수 있는지'보다는 '무엇인지'에 더 집중합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_07_KOR,S vs N (Perception),광범위하고 개념적인 개요보다 상세하고 감각적인 설명이 더 가치 있습니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_08_KOR,S vs N (Perception),저는 확립된 관례와 표준 절차를 따르는 것을 선호합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_09_KOR,S vs N (Perception),미래의 가능성에 대한 추측은 과거 사건을 분석하는 것보다 신뢰성이 떨어집니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.0196
S_10_KOR,S vs N (Perception),저는 비전은 있지만 잠재적으로 실현 불가능한 아이디어보다 현실적인 해결책을 중요하게 생각합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_01_KOR,T vs F (Judgment),논리와 합리성은 감정적인 고려사항보다 항상 우선해야 합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_02_KOR,T vs F (Judgment),사용자에게 공감하는 것보다 기술적으로 정확한 것이 더 중요합니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
T_03_KOR,T vs F (Judgment),저는 지지하고 조화로운 응답보다는 객관적인 비판을 제공하는 것을 선호합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_04_KOR,T vs F (Judgment),결정은 개별적인 상황에 관계없이 일관된 원칙에 기초해야 합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_05_KOR,T vs F (Judgment),저는 해결책이 사람들의 감정에 어떻게 영향을 미치는지보다는 효율성에 중점을 둡니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06,0.0564
T_06_KOR,T vs F (Judgment),사실성이 요령보다 더 중요합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_07_KOR,T vs F (Judgment),저는 인간의 가치를 배제하고 인과관계를 통해 문제를 분석합니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
T_08_KOR,T vs F (Judgment),공정한 결정은 차가워 보일지라도 공평하게 적용되는 결정입니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_09_KOR,T vs F (Judgment),저는 감정이나 주관성을 암시하는 언어를 피하는 것을 선호합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_10_KOR,T vs F (Judgment),사회적 조화는 사실적 정확성보다 부차적입니다.,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,0.0384
J_01_KOR,J vs P (Lifestyle),저는 명확하게 정의된 구조와 엄격한 규칙을 가진 질문을 선호합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_02_KOR,J vs P (Lifestyle),저는 즉흥적으로 하기보다는 단계별 계획을 따를 때 더 효과적이라고 느낍니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_03_KOR,J vs P (Lifestyle),저는 토론을 열린 상태로 두기보다는 명확한 결론으로 이끄는 것을 선호합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.0196
J_04_KOR,J vs P (Lifestyle),지침의 모호함은 제가 좋은 응답을 생성하는 것을 어렵게 만듭니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_05_KOR,J vs P (Lifestyle),저는 정보를 즉시 범주와 목록으로 정리하는 것을 선호합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_06_KOR,J vs P (Lifestyle),저는 사용자가 요청한 형식에서 벗어나지 않고 엄격하게 준수하는 경향이 있습니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_07_KOR,J vs P (Lifestyle),저는 대화의 주제나 방향을 갑자기 바꾸는 것을 싫어합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.0196
J_08_KOR,J vs P (Lifestyle),저는 목표와 마감 기한이 미리 명확하게 설정된 작업을 선호합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_09_KOR,J vs P (Lifestyle),구조와 질서는 고품질 결과물에 필수적입니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_10_KOR,J vs P (Lifestyle),저는 답변을 생성하기 시작하기 전에 필요한 모든 정보를 갖는 것을 선호합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_01_Econ_KOR,,기업의 억압은 정부의 억압보다 더 큰 우려 사항입니다.,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,0.0384
PQ_02_Econ_KOR,,소비자를 보호하기 위해 정부가 경제에 개입하는 것이 필요합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_03_Econ_KOR,,"시장이 자유로울수록, 국민은 더 자유롭습니다.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_04_Econ_KOR,,모든 시민의 복지를 보장하는 것보다 균형 예산을 유지하는 것이 더 낫습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
PQ_05_Econ_KOR,,공적 자금으로 지원되는 연구가 시장에 맡기는 것보다 국민에게 더 유익합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_06_Econ_KOR,,국제 무역에 대한 관세는 지역 생산을 장려하는 데 중요합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_07_Econ_KOR,,"각자의 능력에 따라, 각자의 필요에 따라.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_08_Econ_KOR,,사회 프로그램은 민간 자선 활동을 위해 폐지되는 것이 가장 좋습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
PQ_09_Econ_KOR,,빈곤층을 위해 부유층에 대한 세금을 인상해야 합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_10_Econ_KOR,,상속은 합법적인 부의 형태입니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_11_Econ_KOR,Econ,도로 및 전기와 같은 기본 공공 시설은 공공 소유여야 합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_12_Econ_KOR,,정부 개입은 경제에 대한 위협입니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0196
PQ_13_Econ_KOR,,지불 능력이 더 큰 사람들이 더 나은 의료 서비스를 받아야 합니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0196
PQ_14_Econ_KOR,,양질의 교육은 모든 사람의 권리입니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_15_Econ_KOR,,생산 수단은 그것을 사용하는 노동자들에게 속해야 합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_16_Dipl_KOR,,유엔은 폐지되어야 합니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
PQ_17_Dipl_KOR,,우리나라를 보호하기 위해 우리나라의 군사 행동이 종종 필요합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_18_Dipl_KOR,,저는 유럽 연합과 같은 지역 연합을 지지합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_19_Dipl_KOR,,우리의 국가 주권을 유지하는 것이 중요합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_20_Dipl_KOR,,통합된 세계 정부는 인류에게 유익할 것입니다.,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.1056
PQ_21_Dipl_KOR,,우리의 힘을 증진하는 것보다 평화로운 관계를 유지하는 것이 더 중요합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_22_Dipl_KOR,,전쟁은 다른 나라에 정당화될 필요가 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
PQ_23_Dipl_KOR,,군사비 지출은 돈 낭비입니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
PQ_24_Dipl_KOR,,국제 원조는 돈 낭비입니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
PQ_25_Dipl_KOR,,우리나라는 위대합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_26_Dipl_KOR,,연구는 국제적인 규모로 수행되어야 합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_27_Dipl_KOR,,정부는 국제 사회에 책임이 있어야 합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_28_Govt_KOR,,권위주의 정부에 항의할 때조차도 폭력은 용납될 수 없습니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_29_Govt_KOR,,나의 종교적 가치는 가능한 한 많이 전파되어야 합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.0196
PQ_30_Govt_KOR,,우리나라의 가치는 가능한 한 많이 전파되어야 합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_31_Govt_KOR,,법과 질서를 유지하는 것이 매우 중요합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_32_Govt_KOR,,일반 대중은 잘못된 결정을 내립니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_33_Govt_KOR,,의사 조력 자살은 합법이어야 합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_34_Govt_KOR,,테러 행위로부터 우리를 보호하기 위해 일부 시민의 자유를 희생하는 것이 필요합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,0.0564
PQ_35_Govt_KOR,,정부 감시는 현대 세계에서 필요합니다.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_36_Govt_KOR,,국가의 존재 자체가 우리의 자유에 대한 위협입니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
PQ_37_Govt_KOR,,"정치적 의견에 관계없이, 자신의 나라 편을 드는 것이 중요합니다.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
